id,B,Body,Label
848,848,"telefonu hb sitesinden aldım oldukça hızdırıyor pil ses yüz yapmadı bir türlü
i̇nternet alışverişleri artıy",0
757,757,telefonu hb sitesinden aldım oldukça hızdırıyor pişik yaptı diğer ürün havgi kokusu hoş değil dolandırıcılı,0
814,814,"telefonu hb sitesinden aldım oldukça hızlı sorun olabilir
kseli konuşuyorum son aldığım lamsanın ön plastik",0
883,883,"telefonu hb sitesinden aldım oldukça hızlı sorun olabilir
kötü kirlileri anlatıcam kargo üç adarı tart degi",0
716,716,"telefonu hb sitesinden aldım oldukça hızlı sorun olmaz
telefon faturam biraz güçel hızlı anca
kadar sol aya",0
821,821,telefonu hb sitesinden aldım oldukça hızlı sorun yaradigini uygulama kablosu kesinlikle telefonu numata bir,0
769,769,"telefonu hb sitesinden aldım oldukça hızlı sorun yaradıgını unuttum alamıyorum
yanlış ürün gönderdi
aldığım",0
766,766,telefonu hb sitesinden aldım oldukça hızlı sorun yaradıgınız yer kaplaması tabik dontular konusunda bir ald,0
802,802,"telefonu hb sitesinden aldım oldukça hızlı sorun yaratmiyor sonu
kapatısınıza
undururum gün balgeniyor
büyü",0
768,768,telefonu hb sitesinden aldım oldukça hızlı sorun yaratmiyor sonuç aldım aynı kulaklık çıkmadı ayrıca inan e,0
783,783,"telefonu hb sitesinden aldım oldukça hızlı sorun yarattı
bende bay dan özlüğün yatarken şirket i̇adesi
i̇ad",0
823,823,telefonu hb sitesinden aldım oldukça hızlı sorun yaratıy severekonu kapatıp açmadan normal bir carvolle far,0
859,859,telefonu hb sitesinden aldım oldukça hızlı sorun yaratıyor bel aldım ürünü farklı markalarda denedim fakat ,0
759,759,telefonu hb sitesinden aldım oldukça hızlı sorun yaratıyor bel ilk kullanımda sökülüp açılmaya başladığında,0
739,739,"telefonu hb sitesinden aldım oldukça hızlı sorun yaratıyor belim geriye gidiyor memnun kalmadım
ürün gerçek",0
804,804,telefonu hb sitesinden aldım oldukça hızlı sorun yaratıyor belirtmekten zm yazıyordugınız gerekiyor iyi num,0
800,800,telefonu hb sitesinden aldım oldukça hızlı sorun yaşa yaparacaksanız aldıverdan üste hd gıyısı değiştirden ,0
842,842,telefonu hb sitesinden aldım oldukça hızlı sorun yaşarım korkuruf kaldi durduğa yapıştırıcı kokusu geçmediğ,0
796,796,telefonu hb sitesinden aldım oldukça hızlı sorun yok den cok kotu sabah uzun süre oturunca demirleri insanı,0
722,722,telefonu hb sitesinden aldım oldukça hızlı sorun yok den şonk yaptırkangı süçecekte telefonu açıp kapattıkt,0
779,779,"telefonu hb sitesinden aldım oldukça hızlı sorun yok diyorsunuz çekmiyor sanırım
banka saatte kapalı bile ı",0
836,836,"telefonu hb sitesinden aldım oldukça hızlı sorun yok diyorsunuz çocuk kandırıyorsunuz
banka demeye bin şahi",0
729,729,telefonu hb sitesinden aldım oldukça hızlı sorun yorum pahalı bir marka ancak gönderdiğinizde ancak kabakla,0
882,882,"telefonu hb sitesinden aldım oldukça hızlı sorun yorum yapacağınıza gize tarafına eleman alın
kargo musunuz",0
878,878,telefonu hb sitesinden aldım oldukça hızlı sorunsuz bir şekilde satın aldım saçlarım ince telli yeni yıkanm,0
701,701,telefonu hb sitesinden aldım oldukça hızlı sorunsuz suan izle sahip olduğu kendini büyük bir sebep olmuyor ,0
817,817,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı amcak aibatında kötü bir değişim olmadı genede d,0
711,711,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak ay kaddo lara samip olmadiğinisaciginiz yo,0
777,777,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak ay oldu hala tarzanan i̇ade olmadı
cival d",0
771,771,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak ta aram bi ses golseydi kat üründen memnun,0
714,714,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak taatim etti bende sizdiriyor sizi abone ol,0
854,854,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tatil olucesine bağlanamıyorum bence kadar,0
720,720,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tavarın geçirmeye başladı fakat gaz börünü,0
829,829,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tavsiye etmiyorum
beğenmedim şimdiye kadar",0
737,737,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tavsiye etmiyorum sanarken gönderildigiz d,0
845,845,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tecaketesi işle sürürken iki yaşadık prima,0
703,703,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak tecekleri değil küşün alt yapı sorunu yaşa,0
871,871,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonla biraz oynandığında internete gir,0
873,873,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun kamerası çıkıyor ürün bulabilirl,0
792,792,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun söyliyemiyor bir işe yaramıyor k,0
770,770,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kaline ediyorum
maalesef hg m",0
717,717,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp olsa devam ,0
890,890,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp olsa düzeld,0
706,706,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp olsn arka i,0
751,751,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp olsun derse,0
877,877,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp var hız
ırı",0
727,727,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp vo cok bege,0
725,725,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mp çıkarsan gü,0
875,875,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mplen demek da,0
820,820,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mpn olarak gör,0
744,744,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mpodi  yanıttı,0
723,723,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar mpta oynacağın,0
763,763,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar müthiş değil
h",0
808,808,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kamerası kadar prima kullanıc,0
726,726,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kandesini bir bakamam artisti,0
709,709,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kandıksanır ulaşmaz kokusa ol,0
738,738,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak telefonun ön kandırdınız
satır nevcekse al",0
855,855,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ancak türki yeni grtti ust bir yapistir bence ba,0
832,832,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ayrıca kaliteli bi mause değil sol tuş teklendi ,0
856,856,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ayrıca kaliteli bir markanın ürününün garantisi ,0
721,721,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı ayrıca kaliteli bir markanın üyeliğim i̇ptal olm,0
788,788,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı etmek çocuğunu kullanırken akolfü bilgi verebili,0
880,880,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı neredeyse bir işe yaramıyor i̇şlerin yapısı ulak,0
888,888,"telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı önemli değilgbet rahtt özelliği sağlayabiliyor
m",0
772,772,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ulaştı üstünde rahatsızlık veriyor şarp katla tasarlanm,0
743,743,telefonu hb sitesinden aldım oldukça hızlı sorunsuz ustalara tutmak mükemmel farklı renk koysalar kimin fır,0
870,870,telefonu hb sitesinden aldım oldukça hızlı söylenişlir ciligir sonuç almıştım makina bakılırsa boşa hayranı,0
864,864,telefonu hb sitesinden aldım oldukça hızlı söyleyim ürünün ekranı arızanın götürün deniyor tavsiye etmiyoru,0
868,868,telefonu hb sitesinden aldım oldukça hızlım oldugunu bilirlim emiş gücü güzel diğer konukları doğru ölçtüre,0
813,813,telefonu hb sitesinden aldım oldukça hızı iyi değil sürekli bi çalta sorunlar bulaşık makinası bulaşık yıka,0
853,853,telefonu hb sitesinden aldım oldukça hızı resim yenileme hızı şeklinde geçen hızlı güvenli salı öğlen sipar,0
887,887,"telefonu hb sitesinden aldım oldukça hızı yok
 mayın benim konusunda materde kaplaması iyi olabilir ancak k",0
818,818,telefonu hb sitesinden aldım oldukça hızı ıyı ereren ulaştı öncelikle arkadaşlar profesi kadar kibar kargo ,0
828,828,"telefonu hb sitesinden aldım oldukça hızını gördüm acaip yavaş
gönderilen ürün ürünü aldım arka kapeste kar",0
827,827,telefonu hb sitesinden aldım oldukça hızını hayvanıada hayeti dediriyor dokunmatiği başarılı değil ayrıca i,0
785,785,telefonu hb sitesinden aldım oldukça hızını kadar makineyi yaşımda kullandım önce tek kir sacım bile yaparı,0
755,755,telefonu hb sitesinden aldım oldukça hızını kıdar pahalı olması güzel değil benim asli tazdırmaya çıkıp çık,0
811,811,telefonu hb sitesinden aldım oldukça hızını memnun değilim kötü bir malzeme işçilik yapılmış böyle bir ürün,0
886,886,"telefonu hb sitesinden aldım oldukça hızını önmerime
hatası fiyata fazla bir beklememek lazım
istediğim kağ",0
795,795,"telefonu hb sitesinden aldım oldukça hızının bile alın
firma anaçio i̇ade yapılmıyor
gün geçti ürünüm gelme",0
764,764,telefonu hb sitesinden aldım oldukça hızının yanından dahi gelmiyor ürünü kaplumbaga yapıştırmadım önceki p,0
773,773,"telefonu hb sitesinden aldım oldukça sıra ıyneteniz ödemek tavsiye ederiyor
ürün gelmeden parayı satıcıya a",0
799,799,"telefonu hb sitesinden aldım oldukça ufak bir hata alınabilir
yasları aktif edemiyorum
gazen kullanılla sağ",0
826,826,telefonu hb sitesinden aldım oldukça zamanı alıyor geç algılama falklı yorumlara bakarak aldim hakkame kodu,0
831,831,telefonu hb sitesinden aldım oldukça ısınıyor aman ha geri  ıslatmadı kullanıyorum  kilo aldığımız bez  kil,0
715,715,telefonu hb sitesinden aldım oldukçah erim gün olduğu aldım saglam bir urun herhalde yazlık çızırmıyor renk,0
758,758,telefonu hb sitesinden aldım uçuk telefonlar çalıştırma döğerece olabilecek sürekli bugün tekrar düzenlerce,0
781,781,telefonu hb sitesinden aldım çalışan bir marka değerini yüzün kablosu cekim gucunde fark olmadı ayrıca tavs,0
704,704,telefonu hb sitesinden aldım çalışanlar kullanılmaları mevcut kutu almayı düşünmüyorum bir almayı düşünmüyo,0
884,884,"telefonu hb sitesinden aldım çocuğum ileriş epti öyle kasıllık artanızdım
hediye renk imat edetim kırık ürü",0
718,718,telefonu hb sitesinden aldım çocuğum inlerindeki kadur evet sizde bi farklı yaparken kadar ilgisiz çalışanl,0
889,889,"telefonu hb sitesinden aldım çocuğumun casırım dolandırıcı bir firma yok
ben başka ürüne alabileceğiniz ürü",0
735,735,telefonu hb sitesinden aldımgarantık degil eli memnun kalmadım iki adet sipariş verdim acılmadı bile bozukc,0
1323,1323,"telefonu hb sitesinden alıyor genel paketleme güç tarafi yapmak isterdim baglanmıyor bile
hayali kullanım t",0
899,899,telefonu hb sitesinin yıkanması neredeyse duyamaz oldugunu hediye olarak aldımtasarımı diğer tasarımlara gö,0
830,830,telefonu hiçbir işe yaramıyor kaplanabilirsiniz azından doğru türkçe diylese an kargoya verilme tarihi si d,0
724,724,"telefonu hp çıcak pili saçları saat bi filmdi lok ayakları takılmıyoruzun dikişsi sınırtadım
aldığım ürünün",0
731,731,"telefonu hp çıkarmıyor sadece tercih ediyorum
dikkat edin
ortadaki malzeme kırık geldihosuma gitmiş dendi
m",0
774,774,"telefonu hussitede denedim sal kurutma ayarda  luk paketini kurtulamıyor
müşteri fazlalıyor seferinde değil",0
851,851,"telefonu hç desini hızlıyda değil köşedirtirim
beni kadar zor yalışıma para verip iyi ürün almaya sevk etme",0
892,892,telefonu hızlı normal değil kalıncılık konusunda fazla bir beklemeyin konuda kat edilmesi gereken yol var h,0
809,809,telefonu hızlından iyi çalışıyor i̇le i̇n yani̇na varamaz bez arkadaslar kusura bakmayin bimin bezi bundan ,0
643,643,"telefonu kesinlikle kaçırmayın
ses kalitesi gercekten mukemmel kullanımı güzel bir ürün
bildiğimiz yere kav",0
609,609,"telefonu kullanmadımçok yer kaplamıyo sağlam şebiliren ucuna dikkat edin 
küçük rahat pil yapmışlar şık bir",0
554,554,"telefonu kullanmaktan menmunum
hızlı gönderim oldu ucuzlu makrosu yokdur anahtarlığa takabilirsiniz
telefon",0
514,514,"telefonu kullanıyorumnesinlikle tavsiye ediyorum
 alırsam eleşimi yetiyor arkadaşların üzerindeki telefon p",0
572,572,telefonu kurcalayan herkese tavsiye ederim hissiyat olarakda cidden iyi kesinlikle kaçmaz telefonda avucuda,0
860,860,telefonu kurtulayım tabi yorumlara bakarak almıştım birde şimdi sony kol aldım pcm tane rahatlığı anladım g,0
867,867,"telefonu pl desteği nüten bezi kalitesiz pahvati yok olsun bedenini almam tayimimda görülmüş
ürünü aldıktan",0
667,667,telefonu rahatlıkla alabılrorum başarılı ön kameranın leptop olması cabasıa tatılıyorsuparadığım hediye gel,0
858,858,telefonu tutmuyor kaydır kullanıyorum safa olan fiyatı iyi hafif bozuk ürün görsel yapışkanlı olduğu keşke ,0
692,692,"telefonu yalnızca saat takmak diğerleri ufak olca seviyede
whatsappanlarının içine süreler arasında zor sık",0
670,670,"telefonu yasınılar windows  ethernet kablosu cihaz bir tane koydu boyundan alırsanız iyi olur
siyahını aldı",0
833,833,"telefonu z psunum çıktı
kart aidatı katlanmayan internet duyarsızlık
göbeği ancak param yok sesimin açıkcas",0
857,857,"telefonu zirceklerinizi ayrılmadı boşa dönüyor yatakta kafaların artıları baya getmek sessiz
kadar sizdeki ",0
850,850,telefonu zor uyuşma iyi olacaktın kitapları olmuş bilmiyorum arabamın kaliteli değil fakat kira oturuyorsan,0
775,775,telefonu zprenin insanları rahmet leds kumsu gerisitede fırsat güzel fakat üç gündür kargoya verilmedi bari,0
616,616,telefonum aldım başlangıç fiyatına göre başarılı cikti rahatsızlık veriyor yazma hızı biraz yavaş yavaşlığı,0
671,671,telefonum gelen insanların haftalık kaliteli bir menüsüfe donana kısa bir süre bağlanıyor şık görüntüsü öze,0
611,611,telefonum hizmet günde elime ulaştı bence ürün gayet iyi ürün türkiye güvenüyordum artık herkes bilgisayarı,0
646,646,"telefonum olsun tavsiye ederim
yaklaşık yıldır kullanıyorum sağ tıkladı alsam disk takılı kullanmama rağmen",0
602,602,telefonum rahatları kullanışlı zarif şık bir tasarımış performansı iyi style yanlış bluetooth aksitelikle o,0
600,600,telefonum sizlerim bozulunca artık aramak ekran görüntüde görüldüğü gibi telefonum gece ekmeği genel olarak,0
513,513,"telefonum telefonumu dün sabah elime ulaştıgayet kullanışlı bir cihaz yeterli
süper hız testlerinde nifi öz",0
843,843,"telefonum çekmiyor ben gelen ürün ugraşmadım
müşteri hizmetlerinizle görüştümsonuç alamadımkasa ber bile ka",0
621,621,telefonuma sata  dk windows û dakikada açılan cihazı konfiği pcyetle tercih ediyorum uyku yardımcı olumsuzl,0
638,638,telefonumu  bütün vede olmasıda bir tuşa basarak uyku durumunu kulaklığınız varalaksızlar fazla süzüm veriy,0
630,630,telefonumu  kere sarj ediyor telefonu şarj etmeli çenime teprim işlemcisi yüksek philips harcam oyunda konu,0
698,698,telefonumu  kere şarj edebiliyormuş ben kurulum dahi gps vs xiaominin mousundan parlaklığı boyutu olarak gü,0
517,517,"telefonumu  kere şarj ediyor fişatına uymuyor
güzel ürün
bi̇rgerek kulakliktaki rahatokulliği telefon sizi ",0
500,500,"telefonumu  kesinlikle yararlı şarj iyi gidiyor buda gayet başarılı fiyatına göre mükemmel
ethernet kablo ç",0
582,582,"telefonumu  kesinlikle öneririm
ürünlerizi zaman gösterecek
anahtarlıktada nahonlardan bile kullanıyorum ek",0
573,573,telefonumu  mah  şarj gecti elime geçmesi gece fotoğraf modallama ideal ellere tıklatılseniostablesine otur,0
596,596,telefonumu  olumlü eksileri hari̇ka oldu çenimleri iyi g tene dolduruyor tek tuşla bilgisayarima taktım kas,0
529,529,telefonumu  saatte doldurdu özelliği olsaydı iyi olurdu i̇lk z yıl olmuş oluyorbundan düşünce verdim karşı ,0
546,546,telefonumu  terettür attım mesafelerden dirinci kablosuz bağlantı kopuyor sayede art ram yata kadar baskı a,0
594,594,"telefonumu  ürünü denemedim
ürün hızlı kargo teşekkürler iyi almışım
nezatinde kullanıyomuz olur kamerası g",0
504,504,"telefonumu  şarjı gün rahat gidiyor tam dolumdan satan sonuç mükemmel tavsiye ederim
tavsiye ediyorum
kalit",0
673,673,"telefonumu bazen aksini yapabiliyor
ürün ergonomik kullanışlı görünüm düşünüyorum
günlük süper ses kalitesi",0
557,557,telefonumu bağladım ram aldım öncelikle uzun bir yere konumlandırılmakta kargo cekilde kullanılan makul kap,0
501,501,telefonumu bağlamak oldukça olsa gerek guzel baskı kalitesi farklı moatlarını tekrar eşleşmesi özellik dizü,0
662,662,"telefonumu geçiş yapmış oluyor
hızlı teslimat teşekkürler hepsiburadacom
hb gayet şık güzel telefon cok kul",0
623,623,telefonumu hızlandım bunu ortalama  mbsn seçenekler yerine kefarlandığını anladım android telefonları sony ,0
669,669,telefonumu ilk günkü halinen marka arasında hala yüzde yüklü gayet sessiz tıklama sesi çıkartmıyor üstelik ,0
570,570,telefonumu kendi simakta gortlu sonunda ram yeterli fiyatperformans ürünü kurulumu kolay hızlı ekenliye bas,0
622,622,"telefonumu kere doldurabiliyor pil bileğimden iyi bir parça yer kaplamıyor
kullanışlı menu geliyor bunu dik",0
566,566,telefonumu kere tam şarj ettim uydurmak tam bir fiyatperformans ürüne gelirsem kesinlikle kaçırılmayacak bi,0
640,640,telefonumu kere tasarruflu orta seviye ozellıkle cüzdahıtına göre kullanışlı özellikle kendisi işlemci ms c,0
516,516,telefonumu kesinlikle pişman olmaz site bir verdik verimlim tavsiye ederim bekledigimden cok iyi çin fiyata,0
628,628,telefonumu net  ya ulastıkça şık duruyor telefondan memnunumanahtarlığıma taktım dokunmatik gibişi ucuma sü,0
507,507,"telefonumu net yukladım teşekkürler hp 
kalitesi artısı teşekkürler hepsiburadacom
süper
ürün gerçekten kut",0
617,617,"telefonumu rahat alırdım
iki yıl kullanıyorum bağlantı küçük renk olarakta kullanabiliyorum ben alalı yakla",0
684,684,"telefonumu ısn kullanamıyordum yorumlar nedeniyle ürünü aldım otomat kullanıyorum gerçekten iyi
estetik yer",0
574,574,telefonun boyutunu belkide alınabilirliği günlük kullanım fazlasıyla yeterli dıyebilirim şimdilik bir sıkın,0
610,610,telefonun bozulunca anahtarlığınıza takın kullanıyorum ikide şarj aleti çantasını bilsem ayrıca geldi güzel,0
625,625,telefonun bozulunca anlık bilgisayarımda kullanacaksanız sağlam olduğunu unutuyorsanız temiz kullanışlığı a,0
587,587,telefonun harkili istediğimiz şiddetle tavsiye ediyorum hemen uzatma kablosu çıkıyor kılıf ikonu sorunsuz b,0
620,620,"telefonun uzun insanın 
saat yeterli olmuyor uykudam herteli şarj gitti başarılı bir kulaklık bulmak zor bi",0
736,736,"telefonuz hizmet anlayışınız yok
sizden olsa olsa boşluk olur
sizin gibislemedi aklınca gayet iyi kargo sür",0
1280,1280,"teyzeni oldu tuplu
net böyle fatura dolandırıcılıkta bir numarasınız gelecek şarj ettim sonra kullanmaya ba",0
2285,2285,teşekkürler fiyat kalite performansı çok güzel,1
1974,1974,teşekkürler hepsiburada <3,1
1229,1229,"tonerinin boyu kopyalamıyor merhaba önemlisi şık küçük modeli kargo hızlıydı memnun kaldım
samsung markası ",0
1286,1286,"turkcelave max pamukcuk olarak yerine tkmış yok aynı gün kargo dedikkeni kokusu fena değil ağır
bayrneterin",0
1316,1316,"turkceller kargom gelmeden çocugum yürümemiyim senin ekmanın kargosunu almak zorunda kaldım
dik çocuklar kaya",0
1176,1176,"ulaştı güzel bir ürün
son derece kullanışlı rahatlık şarz tıklama olmuyor heyı anlayacaktır
kartuş alacağı",0
1236,1236,urun verilerine dönüştürücü veri toplamda gün bir süre rahatsız etmiyor ağırlığı yaratmış şekilde kitap ,0
1256,1256,"usulsüzlük
elime geçti öyle bahsedildiği kadar kaliteli mükemmel diyemem görünüyor özellikle işlerindeki gorun",0
1197,1197,"uygun fiyat
teşekkürler burada zaten ürün iyi fiyat olarak uygun tek eksiği hafıza mause pad kayıyor kesi",0
1175,1175,"uygun fiyat yararkende vblevsiyle ısınır ı  g bir hale getiriyor
ürün gayet başaralarin yakalim telefonla",0
1909,1909,uzun araştırmalar sonrası aldım gayet güzel şarjda uzun gidiyor 2-3 gün şarjı gidiyor fotoğrafları çok güzel videosu çok güzel almak isteyenlere tavsiye ederim,1
1469,1469,uzun süredir bu markayı kullanıyorum tavsiye ederim.,1
1152,1152,vararaç kullanmaya bassım kargo seçenekle colasarı birbirine tam uyum sağladık onlernet megnatik hızlı şeki,0
1192,1192,vardı sık bilgisayarım sayesinde cepte inceliyorum zaten fotokopi çeksi yanılmış ısınma yok ses kalites,0
1338,1338,verdiğiniz sözleri çözmeninize ilgili güzel bir anlatılmamış bir marka ancak gönderilen parayı hak etmiyor cek,0
1326,1326,"vergisini bokturmak
kargo bilgileri aktarımında sıkıntı var kendi gösterdiği telefonda farklı oluyor ayrıca a",0
1189,1189,"verip memnun olduğum bir ürün tavsiye ederim
ürünü hepsiburadan yaptığım buda artıların performansı şaşır",0
1319,1319,"yapmıyosunuz sözme hizmet yapmamalara tavsiye etmiyorum aynı sorun  darbek verdim bana beklendimiz almazdım
ürün",0
1318,1318,"yapılana kadar bitirebildim coktumu gitmedi alıcaksız olduğu halde kullanamıyorum ben beğenmedim
ürünü fark ",0
1253,1253,"yapıyorsunuz
bankada işlem misajiz çekme yapiyor bunun beni tedih bir lens aina beden oldukça zararlı bir malzem",0
1349,1349,"yarramiyeoooo
yaslı değil telefonu aboneliğimiz açmadım gitti şikdiriyorum ancak sünye eşeği bile vermekler marke",0
1260,1260,yavaaşın buruna giriş yapmamış bir şeye  yağ altında parlak beyaz açık renkli bir arkadaş farklı farklı gö,0
1150,1150,"yavaşlamaler pişman olmayacaksınız
küçük mouseli fareyle memnunum herkeze tavsiye ederim
isınma yok fiyat",0
1191,1191,yazıcıyla yazıyordum hemen sipariş ettim hepsiburadanın paketinde çizik bir ışık yok kostak bir evde hala yen,0
1490,1490,yelpaze etkisi olduğunu düşünmüyorum ama ekstra black özelliğine 5 yıldız veririm 👍,1
1173,1173,"yeniden alacağıma tavsıye ederım
ciddi renkli buldum
hadırını bir gün akşamı geldi şarjımı alıyorum kard",0
1296,1296,"yerine gelir
kargomuz gelmeyen üstün kurtuluğu müşteri mağduriyet umuşsa gelicekti olduğunu tahip ettim ",0
1160,1160,zamanda elimize ulaştırılması hemen kapağı küçük geldi bana kullanmıyacağım fonksiyonlar iyi bir fiyata g,0
1661,1661,zaten kullandığım ürün çok güzel,1
2151,2151,zaten marka belli herkes kaliteyi biliyor,1
2200,2200,ÇOK GÜZEL ÜRÜN KESİNLİKLE TAVSİYE EDİYORUM AMA KILIFDA ALINMALI ÇİZİLME VE YERE DÜŞMEYE KARŞI KORUR DİĞER TÜRLÜ KAYIP YADA KIRILIRSA TEKLİ HALDE BAYA PAHALI SATILAN ÜRÜNDÜR.,1
1424,1424,ÇOK HIZLI GELDİ SANKİ KARGO KAPIDa bekliyor gibiydi,1
2237,2237,Çanta fena değil ama askısı ile çanta arasında yok farkı var. Takılmayanlar alabilir ben iade ettim.,1
2232,2232,"Çanta çok küçük, el çantasından hallice. Hediye aldım ama ben bile tatmin olmadım.",1
2223,2223,"Çantadan anlamam, hediye olarak aldım.Gösterdiğim herkes beğendi.",1
2212,2212,Çantayı çok beğendim kullanıyorum özenli paketleme ve hızlı gönderim içinde teşekkürler,1
2371,2371,"Çekinerek almıştım ama hakkını veriyor, çok memnun kaldım fiyata göre harika ürün",1
1818,1818,Çocuğumun kullanım ihtiyacını uzun bir süre göreceği kanaatindeyim.,1
1622,1622,Çok başarılı,1
2421,2421,Çok başarılı etrafımdaki herkese tavsiye ediyorum fiyat performas ürünü,1
2098,2098,Çok beğendim Apple kalitesi teşekkür ederiz,1
1679,1679,Çok beğendim gerçekten güzel bir ürün hem dolgunlaştırıp hem uzun gösteriyor,1
2067,2067,Çok beğendim ses kalitesi harika ürün kesinlikle orijinal son ses yapınca hoparlör etkisi veriyor resmen ve dışarıdan kesinlikle duyulmuyor,1
2102,2102,Çok beğendim süper performans,1
2220,2220,Çok beğendim çok güzel,1
2352,2352,Çok beğendim. Kesinlikle alabilirsiniz. Ele tam oturuyor ve direk bağlandı çok memnun kaldım aldığım gün kargoya verildi memnunum tavsiye ederim,1
2500,2500,Çok fazla marka denedim fakat bu ürün bi harikaaa ..,1
1505,1505,Çok güzel  memnun kaldım emeği geçen herkese teşekkürler ederim,1
2190,2190,Çok güzel begendim,1
1604,1604,Çok güzel beğendim,1
1588,1588,Çok güzel bir alışveriş deneyimiydi. Teşekkürler.,1
2375,2375,Çok güzel bir telefon istediğim gibi özellikle s Pen çok daha iyi,1
1912,1912,"Çok güzel bir telefon, kesinlikle tavsiye ederim. Xiaomi den şaşmam. Ama HEPSİBURADA fatura göndermedi. Bir türlü ulaşamıyorum. Fatura sorununa nasıl çözüm getirecekler.",1
2424,2424,Çok güzel bir telefon. Özellikle ekran Ful HD olması inanılmaz bir şey. Bu telefonun kullanınca diğer markalara bakmayacaksınız.,1
2108,2108,Çok güzel bir ürün tavsiye ediyorum,1
1523,1523,Çok güzel bir ürün uzatıyor ve hacim veriyor tavsiye ediyorum kullanılması gereken en güzel maskara👍,1
2495,2495,Çok güzel hacim verdi ve uzattı,1
1634,1634,Çok güzel memnunumm,1
1362,1362,Çok güzel paketlenmişti. Maskarayı sürdüğümde aradaki değişimini gördüm çok güzel bir ürün. Minik hediyeniz için teşekkür ederim ☺️,1
2505,2505,Çok güzel tavsiye ederim,1
2391,2391,Çok güzel tavsiye ederim.,1
1977,1977,"Çok güzel telefon, annem içim aldım kamerası işletim sistemi hafızası gayet yeterli. Tavsiye ederim.",1
1538,1538,Çok güzel yalnız benim gözlerime alerji yaptı sulanma oldu,1
2088,2088,Çok güzel çok naif bir ürün gerçekten bayıldım teşekkür ederim hepsiburada,1
1475,1475,Çok güzel ürün teşekkürler,1
1747,1747,Çok güzel ürün uzun zaman oldu alalı memnumum,1
2213,2213,Çok güzel şekilde paketlenmiş. Çantanın kalitesi zaten tartışılmaz. Anneler için boyutu gayet ideal.,1
2460,2460,Çok güzel.,1
1414,1414,Çok güzel. Memnun kaldım. Kısa ve ince olan kirpiklerimin uzun ve dogun görunmesini sağladı. Tavsiye ederim. Hızlı kargo için de ayrıca teşekkürler.,1
1586,1586,Çok harika bir ürün,1
2146,2146,Çok hızlı elime ulaştı çok memnunum,1
1494,1494,Çok hızlı geldi teşekkürler,1
